
+---------------+       +------------------------------------------------+
| RYERSON       |       | RPM and Motor Control                          |
| APPLIED       |       | https://github.com/raalf/TestStand             |
| AERODYNAMICS  |       | Throttle %: Enter ## (0 - 100)                 |
| LABORATORY OF |       | Hold Current RPM: Enter h                      |
| FLIGHT        |       | Hold Specific RPM: Enter h #### (1000 - 9000)  |
+---------------+       +------------------------------------------------+

Warning: Do not connect power supply.

Please turn on the power supply.
Waiting to initialize...
 
Please enter the number of blades on the propeller 'b', Press ENTER:
b = 2

Ready to Stream.

Time(ms) Throttle(%) RPS   RPM   PID STATE (ERROR)
66054	28.97	24.48	1468.63	PID GOTO 1500.00	(31.37)
66238	28.99	24.51	1470.65	PID GOTO 1500.00	(29.35)
66421	29.01	24.51	1470.59	PID GOTO 1500.00	(29.41)
66605	29.04	24.56	1473.06	PID GOTO 1500.00	(26.94)
66788	29.06	24.57	1474.22	PID GOTO 1500.00	(25.78)
66971	29.08	24.55	1473.03	PID GOTO 1500.00	(26.97)
67154	29.11	24.51	1470.70	PID GOTO 1500.00	(29.30)
67338	29.15	24.53	1471.64	PID GOTO 1500.00	(28.36)
67522	29.18	24.57	1473.68	PID GOTO 1500.00	(26.32)
67705	29.19	24.63	1477.16	PID GOTO 1500.00	(22.84)
67888	29.20	24.54	1472.67	PID GOTO 1500.00	(27.33)
68071	29.25	24.62	1476.79	PID GOTO 1500.00	(23.21)
68254	29.25	24.70	1481.41	PID GOTO 1500.00	(18.59)
68436	29.25	24.81	1488.09	PID GOTO 1500.00	(11.91)
68619	29.24	24.75	1485.58	PID GOTO 1500.00	(14.42)
68800	29.26	24.78	1486.91	PID GOTO 1500.00	(13.09)
68981	29.27	24.94	1495.32	PID GOTO 1500.00	(4.68)
69163	29.24	24.86	1492.01	PID GOTO 1500.00	(7.99)
69343	29.26	24.82	1489.55	PID GOTO 1500.00	(10.45)
69524	29.28	24.81	1488.77	PID GOTO 1500.00	(11.23)
69705	29.30	24.89	1492.70	PID GOTO 1500.00	(7.30)
69886	29.29	24.89	1493.22	PID GOTO 1500.00	(6.78)
70068	29.30	24.99	1498.51	PID GOTO 1500.00	(1.49)
70248	29.28	25.03	1501.20	PID GOTO 1500.00	(-1.20)
70428	29.26	25.00	1499.85	PID GOTO 1500.00	(0.15)
70608	29.27	25.00	1499.71	PID GOTO 1500.00	(0.29)
70788	29.27	24.98	1498.76	PID GOTO 1500.00	(1.24)
70968	29.28	24.98	1498.93	PID GOTO 1500.00	(1.07)
71148	29.28	24.99	1499.08	PID GOTO 1500.00	(0.92)
71328	29.28	25.02	1501.12	PID GOTO 1500.00	(-1.12)
71508	29.27	25.14	1507.44	PID GOTO 1500.00	(-7.44)
71688	29.23	24.97	1499.26	PID GOTO 1500.00	(0.74)
71867	29.27	25.01	1500.47	PID GOTO 1500.00	(-0.47)
72047	29.26	25.08	1504.38	PID GOTO 1500.00	(-4.38)
72227	29.24	25.00	1500.17	PID GOTO 1500.00	(-0.17)
72407	29.26	24.99	1499.34	PID GOTO 1500.00	(0.66)
72587	29.26	25.09	1504.68	PID GOTO 1500.00	(-4.68)
72766	29.24	25.01	1500.74	PID GOTO 1500.00	(-0.74)
72946	29.25	25.08	1504.27	PID GOTO 1500.00	(-4.27)
73125	29.23	24.96	1498.27	PID GOTO 1500.00	(1.73)
73306	29.26	25.00	1499.56	PID GOTO 1500.00	(0.44)
73486	29.25	24.98	1499.01	PID GOTO 1500.00	(0.99)
73665	29.26	25.08	1504.10	PID GOTO 1500.00	(-4.10)
73845	29.23	25.02	1501.36	PID GOTO 1500.00	(-1.36)
74024	29.24	24.92	1495.96	PID GOTO 1500.00	(4.04)
74205	29.27	25.14	1506.93	PID GOTO 1500.00	(-6.93)
74385	29.22	25.08	1505.16	PID GOTO 1500.00	(-5.16)
74563	29.22	24.93	1496.88	PID GOTO 1500.00	(3.12)
74743	29.26	25.05	1502.26	PID GOTO 1500.00	(-2.26)
74924	29.23	24.95	1497.67	PID GOTO 1500.00	(2.33)
75104	29.25	24.94	1496.40	PID GOTO 1500.00	(3.60)
75284	29.26	24.96	1497.62	PID GOTO 1500.00	(2.38)
75464	29.26	24.96	1497.61	PID GOTO 1500.00	(2.39)
75644	29.26	24.92	1495.45	PID GOTO 1500.00	(4.55)
75825	29.27	25.03	1501.03	PID GOTO 1500.00	(-1.03)
76005	29.25	24.98	1498.89	PID GOTO 1500.00	(1.11)
76185	29.26	24.99	1499.35	PID GOTO 1500.00	(0.65)
76364	29.26	25.07	1503.45	PID GOTO 1500.00	(-3.45)
76545	29.24	24.88	1493.90	PID GOTO 1500.00	(6.10)
76725	29.28	24.83	1490.27	PID GOTO 1500.00	(9.73)
76906	29.31	24.93	1494.99	PID GOTO 1500.00	(5.01)
77086	29.29	24.99	1498.69	PID GOTO 1500.00	(1.31)
77266	29.28	24.95	1497.31	PID GOTO 1500.00	(2.69)
77447	29.29	24.93	1496.10	PID GOTO 1500.00	(3.90)
77627	29.30	24.85	1491.69	PID GOTO 1500.00	(8.31)
77807	29.32	24.93	1495.53	PID GOTO 1500.00	(4.47)
77988	29.31	24.93	1495.65	PID GOTO 1500.00	(4.35)
78169	29.32	24.94	1496.33	PID GOTO 1500.00	(3.67)
78349	29.32	24.97	1497.75	PID GOTO 1500.00	(2.25)
78529	29.31	24.99	1498.96	PID GOTO 1500.00	(1.04)
78709	29.31	25.00	1500.03	PID GOTO 1500.00	(-0.03)
78889	29.31	25.04	1502.17	PID GOTO 1500.00	(-2.17)
79069	29.30	24.91	1495.37	PID GOTO 1500.00	(4.63)
79249	29.33	24.87	1492.69	PID GOTO 1500.00	(7.31)
79429	29.35	24.89	1493.09	PID GOTO 1500.00	(6.91)
79610	29.35	24.92	1494.87	PID GOTO 1500.00	(5.13)
79791	29.35	24.86	1491.70	PID GOTO 1500.00	(8.30)
79972	29.37	24.95	1496.34	PID GOTO 1500.00	(3.66)
80152	29.35	25.08	1503.70	PID GOTO 1500.00	(-3.70)
80332	29.32	25.05	1503.21	PID GOTO 1500.00	(-3.21)
