35586	29.01	24.97	1498.20	PID GOTO 1500.00	(1.80)
36006	29.04	24.98	1499.10	PID GOTO 1500.00	(0.90)
36426	29.03	25.11	1503.01	PID GOTO 1500.00	(-3.01)
36846	28.98	25.09	1504.82	PID GOTO 1500.00	(-4.82)
37264	28.99	25.09	1505.72	PID GOTO 1500.00	(-5.72)
37683	28.99	25.12	1509.21	PID GOTO 1500.00	(-9.21)
38100	28.93	24.85	1495.15	PID GOTO 1500.00	(4.85)
38520	29.16	24.94	1491.20	PID GOTO 1500.00	(8.80)
38943	29.09	25.03	1501.50	PID GOTO 1500.00	(-1.50)
39363	28.91	25.03	1501.88	PID GOTO 1500.00	(-1.88)
39782	29.01	24.94	1498.80	PID GOTO 1500.00	(1.20)
40203	29.05	24.94	1496.86	PID GOTO 1500.00	(3.14)
40624	29.05	24.98	1497.38	PID GOTO 1500.00	(2.62)
41043	29.03	24.99	1499.55	PID GOTO 1500.00	(0.45)
41463	29.01	25.02	1501.28	PID GOTO 1500.00	(-1.28)
41883	29.00	25.11	1501.95	PID GOTO 1500.00	(-1.95)
42302	29.01	25.10	1508.07	PID GOTO 1500.00	(-8.07)
42721	28.92	25.04	1500.60	PID GOTO 1500.00	(-0.60)
43140	29.08	24.99	1500.68	PID GOTO 1500.00	(-0.68)
43559	29.00	24.89	1494.10	PID GOTO 1500.00	(5.90)
43980	29.10	24.91	1493.73	PID GOTO 1500.00	(6.27)
44402	29.05	24.90	1493.50	PID GOTO 1500.00	(6.50)
44823	29.06	24.87	1493.06	PID GOTO 1500.00	(6.94)
45245	29.08	24.84	1491.80	PID GOTO 1500.00	(8.20)
45667	29.10	24.97	1496.41	PID GOTO 1500.00	(3.59)
46089	29.04	25.03	1500.53	PID GOTO 1500.00	(-0.53)
46509	29.03	25.03	1502.10	PID GOTO 1500.00	(-2.10)
46928	29.05	25.08	1503.68	PID GOTO 1500.00	(-3.68)
47347	29.03	25.01	1503.16	PID GOTO 1500.00	(-3.16)
47766	29.05	25.00	1501.28	PID GOTO 1500.00	(-1.28)
48186	29.07	24.99	1500.68	PID GOTO 1500.00	(-0.68)
48606	29.06	24.98	1499.03	PID GOTO 1500.00	(0.97)
49026	29.07	24.97	1497.90	PID GOTO 1500.00	(2.10)
49446	29.07	24.96	1497.30	PID GOTO 1500.00	(2.70)
49866	29.08	24.94	1498.05	PID GOTO 1500.00	(1.95)
50287	29.06	24.97	1498.35	PID GOTO 1500.00	(1.65)
50707	29.07	25.03	1501.13	PID GOTO 1500.00	(-1.13)
51127	29.04	25.05	1502.18	PID GOTO 1500.00	(-2.18)
51547	29.05	25.10	1504.06	PID GOTO 1500.00	(-4.06)
51965	29.02	25.15	1507.84	PID GOTO 1500.00	(-7.84)
52383	28.98	25.13	1506.02	PID GOTO 1500.00	(-6.02)
52801	29.03	25.17	1510.73	PID GOTO 1500.00	(-10.73)
53219	28.93	25.16	1507.77	PID GOTO 1500.00	(-7.77)
53637	29.00	25.12	1507.77	PID GOTO 1500.00	(-7.77)
54053	28.96	25.24	1512.94	PID GOTO 1500.00	(-12.94)
54470	28.87	24.96	1500.68	PID GOTO 1500.00	(-0.68)
54889	29.08	25.14	1505.04	PID GOTO 1500.00	(-5.04)
55308	28.89	25.19	1507.61	PID GOTO 1500.00	(-7.61)
25.14	1509.82	PID OFF
56041	28.89	56077	28.89	25.13	1507.54	PID GOTO 2000.00	(492.46)
56480	28.89	25.16	1508.52	PID GOTO 2000.00	(491.48)
56898	32.12	27.55	1631.37	PID GOTO 2000.00	(368.63)
57291	31.20	27.30	1641.68	PID GOTO 2000.00	(358.32)
57674	32.94	28.84	1713.72	PID GOTO 2000.00	(286.28)
58046	32.62	28.58	1719.40	PID GOTO 2000.00	(280.60)
58429	33.77	29.60	1770.55	PID GOTO 2000.00	(229.45)
58805	33.58	29.68	1780.84	PID GOTO 2000.00	(219.16)
59175	34.35	30.53	1823.05	PID GOTO 2000.00	(176.95)
59540	34.22	30.54	1835.54	PID GOTO 2000.00	(164.46)
59899	34.78	30.85	1849.00	PID GOTO 2000.00	(151.00)
60257	35.00	31.07	1862.89	PID GOTO 2000.00	(137.11)
60612	35.20	31.25	1873.60	PID GOTO 2000.00	(126.40)
60964	35.43	31.81	1901.27	PID GOTO 2000.00	(98.73)
61313	35.35	31.92	1914.73	PID GOTO 2000.00	(85.27)
61658	35.61	31.91	1914.85	PID GOTO 2000.00	(85.15)
62002	35.89	32.15	1929.14	PID GOTO 2000.00	(70.86)
62345	35.84	32.20	1931.37	PID GOTO 2000.00	(68.63)
62687	36.07	32.21	1931.25	PID GOTO 2000.00	(68.75)
63028	36.22	32.50	1953.89	PID GOTO 2000.00	(46.11)
63367	36.01	32.25	1940.37	PID GOTO 2000.00	(59.63)
63707	36.52	32.85	1965.28	PID GOTO 2000.00	(34.72)
64044	36.12	32.45	1950.08	PID GOTO 2000.00	(49.92)
64380	36.66	33.03	1978.11	PID GOTO 2000.00	(21.89)
64715	36.18	32.75	1972.52	PID GOTO 2000.00	(27.48)
65050	36.58	33.06	1980.46	PID GOTO 2000.00	(19.54)
65384	36.46	33.17	1989.79	PID GOTO 2000.00	(10.21)
65716	36.44	33.02	1984.78	PID GOTO 2000.00	(15.22)
66048	36.62	33.03	1981.24	PID GOTO 2000.00	(18.76)
66380	36.65	33.18	1990.05	PID GOTO 2000.00	(9.95)
66713	36.52	33.06	1985.18	PID GOTO 2000.00	(14.82)
67045	36.70	33.17	1982.95	PID GOTO 2000.00	(17.05)
67378	36.71	33.23	1994.28	PID GOTO 2000.00	(5.72)
67708	36.55	33.10	1986.23	PID GOTO 2000.00	(13.77)
68040	36.79	33.28	1997.34	PID GOTO 2000.00	(2.66)
68371	36.57	33.13	1986.49	PID GOTO 2000.00	(13.51)
68703	36.85	33.36	1999.20	PID GOTO 2000.00	(0.80)
69033	36.58	33.13	1989.79	PID GOTO 2000.00	(10.21)
69380	36.85	33.40	1999.07	PID GOTO 2000.00	(0.93)
69710	36.63	33.14	1992.30	PID GOTO 2000.00	(7.70)
70055	36.83	33.34	1999.60	PID GOTO 2000.00	(0.40)
70386	36.66	33.24	1995.21	PID GOTO 2000.00	(4.79)
70732	36.80	33.34	1998.80	PID GOTO 2000.00	(1.20)
71077	36.72	33.29	1996.81	PID GOTO 2000.00	(3.19)
71422	36.78	33.31	1998.93	PID GOTO 2000.00	(1.07)
71768	36.74	33.13	1991.64	PID GOTO 2000.00	(8.36)
72114	36.87	33.21	1993.49	PID GOTO 2000.00	(6.51)
72445	36.78	33.34	1998.67	PID GOTO 2000.00	(1.33)
72791	36.74	33.18	1995.48	PID GOTO 2000.00	(4.52)
73136	36.84	33.33	1999.60	PID GOTO 2000.00	(0.40)
73466	36.75	33.31	1998.53	PID GOTO 2000.00	(1.47)
73811	36.81	33.40	2004.28	PID GOTO 2000.00	(-4.28)
74156	36.72	33.37	2000.80	PID GOTO 2000.00	(-0.80)
74501	36.82	33.34	2000.93	PID GOTO 2000.00	(-0.93)
74846	36.78	33.27	1996.14	PID GOTO 2000.00	(3.86)
75191	36.85	33.36	2001.74	PID GOTO 2000.00	(-1.74)
75535	36.73	33.28	1997.47	PID GOTO 2000.00	(2.53)
75880	36.84	33.32	1998.80	PID GOTO 2000.00	(1.20)
76225	36.79	33.37	2001.47	PID GOTO 2000.00	(-1.47)
76570	36.76	33.34	1999.33	PID GOTO 2000.00	(0.67)
76915	36.82	33.32	1999.47	PID GOTO 2000.00	(0.53)
77260	36.80	33.36	2000.93	PID GOTO 2000.00	(-0.93)
77604	36.78	33.40	2004.14	PID GOTO 2000.00	(-4.14)
77949	36.74	33.22	1994.95	PID GOTO 2000.00	(5.05)
78295	36.90	33.30	1996.94	PID GOTO 2000.00	(3.06)
78625	36.79	33.26	1999.73	PID GOTO 2000.00	(0.27)
78970	36.77	33.32	1998.40	PID GOTO 2000.00	(1.60)
79315	36.82	33.36	2000.80	PID GOTO 2000.00	(-0.80)
79661	36.78	33.37	2002.00	PID GOTO 2000.00	(-2.00)
80005	36.78	33.31	1999.47	PID GOTO 2000.00	(0.53)
80350	36.83	33.31	1999.20	PID GOTO 2000.00	(0.80)
80695	36.81	33.32	1999.20	PID GOTO 2000.00	(0.80)
81040	36.81	33.22	1994.95	PID GOTO 2000.00	(5.05)
81371	36.87	33.31	1998.93	PID GOTO 2000.00	(1.07)
81716	36.78	33.32	2000.40	PID GOTO 2000.00	(-0.40)
82061	36.80	33.34	1996.67	PID GOTO 2000.00	(3.33)
82406	36.87	33.38	2001.74	PID GOTO 2000.00	(-1.74)
82751	36.76	33.31	2001.74	PID GOTO 2000.00	(-1.74)
83096	36.81	33.38	2003.07	PID GOTO 2000.00	(-3.07)
83440	36.78	33.31	2000.14	PID GOTO 2000.00	(-0.14)
83785	36.84	33.35	1998.53	PID GOTO 2000.00	(1.47)
84130	36.83	33.28	1997.74	PID GOTO 2000.00	(2.26)
84475	36.83	33.28	1997.07	PID GOTO 2000.00	(2.93)
84820	36.83	33.29	1997.60	PID GOTO 2000.00	(2.40)
85167	36.83	33.32	1999.60	PID GOTO 2000.00	(0.40)
85512	36.81	33.42	2003.21	PID GOTO 2000.00	(-3.21)
85856	36.77	33.35	2003.07	PID GOTO 2000.00	(-3.07)
86200	36.80	33.31	1998.40	PID GOTO 2000.00	(1.60)
86545	36.87	33.26	1996.01	PID GOTO 2000.00	(3.99)
86891	36.86	33.35	1997.47	PID GOTO 2000.00	(2.53)
87236	36.82	33.33	2000.27	PID GOTO 2000.00	(-0.27)
87581	36.80	33.36	2003.07	PID GOTO 2000.00	(-3.07)
87925	36.78	33.38	2003.21	PID GOTO 2000.00	(-3.21)
88269	36.80	33.39	2004.14	PID GOTO 2000.00	(-4.14)
88614	36.79	33.44	2007.23	PID GOTO 2000.00	(-7.23)
88957	36.74	33.33	2000.93	PID GOTO 2000.00	(-0.93)
89303	36.85	33.68	2014.51	PID GOTO 2000.00	(-14.51)
89646	36.59	33.25	1998.27	PID GOTO 2000.00	(1.73)
89990	36.94	33.37	2001.74	PID GOTO 2000.00	(-1.74)
33.12	1987.68	PID OFF
90564	36.73	90600	36.73	33.08	1983.34	PID GOTO 2300.00	(316.66)
90938	36.73	33.17	1988.73	PID GOTO 2300.00	(311.27)
91270	38.74	35.32	2102.76	PID GOTO 2300.00	(197.24)
91601	37.66	34.39	2066.12	PID GOTO 2300.00	(233.88)
91933	39.70	36.15	2160.30	PID GOTO 2300.00	(139.70)
92256	38.36	34.98	2109.13	PID GOTO 2300.00	(190.87)
92580	40.31	36.87	2203.13	PID GOTO 2300.00	(96.87)
92898	38.75	35.72	2152.55	PID GOTO 2300.00	(147.45)
93215	40.62	37.30	2230.99	PID GOTO 2300.00	(69.01)
93528	39.22	36.07	2175.19	PID GOTO 2300.00	(124.81)
93842	40.95	37.46	2234.32	PID GOTO 2300.00	(65.68)
94153	39.74	36.53	2198.45	PID GOTO 2300.00	(101.55)
94466	40.98	37.57	2248.55	PID GOTO 2300.00	(51.45)
94774	40.06	36.49	2200.55	PID GOTO 2300.00	(99.45)
95086	41.37	38.06	2281.89	PID GOTO 2300.00	(18.11)
95379	39.86	36.57	2207.03	PID GOTO 2300.00	(92.97)
95687	41.82	38.49	2299.21	PID GOTO 2300.00	(0.79)
95991	39.87	36.58	2208.82	PID GOTO 2300.00	(91.18)
96313	42.13	38.80	2318.94	PID GOTO 2300.00	(-18.94)
96615	39.76	36.61	2213.88	PID GOTO 2300.00	(86.12)
96935	42.39	38.87	2323.07	PID GOTO 2300.00	(-23.07)
97235	39.87	36.62	2214.87	PID GOTO 2300.00	(85.13)
97556	42.53	38.89	2318.95	PID GOTO 2300.00	(-18.95)
97858	40.06	36.76	2231.03	PID GOTO 2300.00	(68.97)
98177	42.36	39.09	2324.34	PID GOTO 2300.00	(-24.34)
98478	40.23	37.41	2259.39	PID GOTO 2300.00	(40.61)
98792	42.08	38.88	2326.48	PID GOTO 2300.00	(-26.48)
99091	40.51	37.34	2251.41	PID GOTO 2300.00	(48.59)
99407	42.24	39.07	2334.64	PID GOTO 2300.00	(-34.64)
99705	40.35	37.65	2270.85	PID GOTO 2300.00	(29.15)
100020	42.06	39.09	2336.63	PID GOTO 2300.00	(-36.63)
100331	40.50	37.50	2262.63	PID GOTO 2300.00	(37.37)
100645	42.19	39.14	2341.37	PID GOTO 2300.00	(-41.37)
100957	40.35	37.39	2257.86	PID GOTO 2300.00	(42.14)
101272	42.30	38.94	2329.56	PID GOTO 2300.00	(-29.56)
101571	40.48	37.29	2251.42	PID GOTO 2300.00	(48.58)
101888	42.30	38.90	2328.29	PID GOTO 2300.00	(-28.29)
102187	40.47	37.31	2249.73	PID GOTO 2300.00	(50.27)
102503	42.35	38.90	2324.87	PID GOTO 2300.00	(-24.87)
102803	40.54	37.36	2251.08	PID GOTO 2300.00	(48.92)
103119	42.34	38.95	2328.66	PID GOTO 2300.00	(-28.66)
103418	40.54	37.34	2255.49	PID GOTO 2300.00	(44.51)
103734	42.35	38.90	2327.93	PID GOTO 2300.00	(-27.93)
104034	40.63	37.53	2261.93	PID GOTO 2300.00	(38.07)
104349	42.28	38.97	2331.19	PID GOTO 2300.00	(-31.19)
104660	40.66	37.63	2267.41	PID GOTO 2300.00	(32.59)
104975	42.24	38.93	2331.55	PID GOTO 2300.00	(-31.55)
105286	40.71	37.62	2265.35	PID GOTO 2300.00	(34.65)
105601	42.28	38.90	2326.12	PID GOTO 2300.00	(-26.12)
105901	40.78	37.62	2266.38	PID GOTO 2300.00	(33.62)
106215	42.22	38.91	2330.10	PID GOTO 2300.00	(-30.10)
106526	40.74	37.55	2265.53	PID GOTO 2300.00	(34.47)
106842	42.28	38.92	2326.85	PID GOTO 2300.00	(-26.85)
107141	40.79	37.64	2268.79	PID GOTO 2300.00	(31.21)
107455	42.22	39.05	2335.91	PID GOTO 2300.00	(-35.91)
107765	40.70	37.74	2273.77	PID GOTO 2300.00	(26.23)
108080	42.22	39.04	2334.45	PID GOTO 2300.00	(-34.45)
108390	40.75	37.74	2273.59	PID GOTO 2300.00	(26.41)
108704	42.20	38.97	2331.91	PID GOTO 2300.00	(-31.91)
109016	40.77	37.65	2263.98	PID GOTO 2300.00	(36.02)
109331	42.30	38.99	2332.27	PID GOTO 2300.00	(-32.27)
109641	40.68	37.63	2265.52	PID GOTO 2300.00	(34.48)
109957	42.29	38.97	2331.37	PID GOTO 2300.00	(-31.37)
110268	40.71	37.68	2272.21	PID GOTO 2300.00	(27.79)
110582	42.19	38.95	2332.09	PID GOTO 2300.00	(-32.09)
110894	40.76	37.55	2263.65	PID GOTO 2300.00	(36.35)
111209	42.32	38.99	2329.38	PID GOTO 2300.00	(-29.38)
111520	40.72	37.63	2271.36	PID GOTO 2300.00	(28.64)
111835	42.19	38.93	2326.85	PID GOTO 2300.00	(-26.85)
112146	40.84	37.58	2265.01	PID GOTO 2300.00	(34.99)
112460	42.26	38.95	2327.21	PID GOTO 2300.00	(-27.21)
112759	40.78	37.63	2270.67	PID GOTO 2300.00	(29.33)
113074	42.19	39.00	2335.00	PID GOTO 2300.00	(-35.00)
113385	40.73	37.62	2266.89	PID GOTO 2300.00	(33.11)
113699	42.32	39.14	2330.65	PID GOTO 2300.00	(-30.65)
113997	40.75	37.77	2270.67	PID GOTO 2300.00	(29.33)
114312	42.22	39.01	2333.18	PID GOTO 2300.00	(-33.18)
114623	40.75	37.70	2270.33	PID GOTO 2300.00	(29.67)
114937	42.24	38.98	2336.63	PID GOTO 2300.00	(-36.63)
115248	40.69	37.73	2269.81	PID GOTO 2300.00	(30.19)
115562	42.27	39.08	2337.55	PID GOTO 2300.00	(-37.55)
115872	40.66	37.61	2266.04	PID GOTO 2300.00	(33.96)
116187	42.33	38.95	2332.09	PID GOTO 2300.00	(-32.09)
116498	40.69	37.63	2270.84	PID GOTO 2300.00	(29.16)
116812	42.20	39.00	2330.28	PID GOTO 2300.00	(-30.28)
117124	40.76	37.65	2269.98	PID GOTO 2300.00	(30.02)
38.98	2328.66	PID OFF
117636	42.20	117672	42.20	39.07	2342.84	PID GOTO 1800.00	(-542.84)
117980	42.20	39.11	2346.87	PID GOTO 1800.00	(-546.87)
118287	38.55	35.80	2182.35	PID GOTO 1800.00	(-382.35)
118609	40.04	36.30	2175.17	PID GOTO 1800.00	(-375.18)
118928	37.82	34.68	2093.25	PID GOTO 1800.00	(-293.25)
119254	38.28	34.77	2085.80	PID GOTO 1800.00	(-285.80)
119584	37.05	33.60	2030.33	PID GOTO 1800.00	(-230.33)
119922	37.28	33.76	2024.43	PID GOTO 1800.00	(-224.43)
120263	36.40	33.16	1992.70	PID GOTO 1800.00	(-192.70)
120608	36.40	32.98	1979.41	PID GOTO 1800.00	(-179.41)
120941	35.94	32.29	1948.31	PID GOTO 1800.00	(-148.31)
121278	35.94	32.15	1931.87	PID GOTO 1800.00	(-131.87)
121620	35.61	31.87	1914.73	PID GOTO 1800.00	(-114.73)
121964	35.46	31.85	1910.95	PID GOTO 1800.00	(-110.95)
122309	35.14	31.33	1885.14	PID GOTO 1800.00	(-85.14)
122657	35.28	31.67	1899.58	PID GOTO 1800.00	(-99.58)
123005	34.65	30.89	1862.89	PID GOTO 1800.00	(-62.89)
123358	35.16	31.63	1892.74	PID GOTO 1800.00	(-92.74)
123709	34.24	30.81	1858.85	PID GOTO 1800.00	(-58.85)
124061	34.87	30.98	1856.32	PID GOTO 1800.00	(-56.32)
124418	34.47	30.70	1845.02	PID GOTO 1800.00	(-45.02)
124774	34.51	30.67	1840.27	PID GOTO 1800.00	(-40.27)
125133	34.38	30.64	1839.02	PID GOTO 1800.00	(-39.02)
125492	34.28	30.68	1839.36	PID GOTO 1800.00	(-39.36)
125850	34.19	30.66	1839.48	PID GOTO 1800.00	(-39.48)
126210	34.12	30.42	1825.48	PID GOTO 1800.00	(-25.48)
126570	34.26	30.55	1833.97	PID GOTO 1800.00	(-33.97)
126930	33.95	30.36	1824.37	PID GOTO 1800.00	(-24.37)
127292	34.12	30.32	1818.84	PID GOTO 1800.00	(-18.84)
127653	34.06	30.34	1820.50	PID GOTO 1800.00	(-20.50)
128016	33.94	30.32	1819.95	PID GOTO 1800.00	(-19.95)
128379	33.93	30.37	1821.60	PID GOTO 1800.00	(-21.60)
128741	33.87	30.34	1820.61	PID GOTO 1800.00	(-20.61)
129103	33.86	30.33	1820.72	PID GOTO 1800.00	(-20.72)
129466	33.81	30.34	1818.84	PID GOTO 1800.00	(-18.84)
129828	33.80	30.37	1819.95	PID GOTO 1800.00	(-19.95)
130192	33.73	30.28	1816.75	PID GOTO 1800.00	(-16.75)
130554	33.76	30.27	1814.88	PID GOTO 1800.00	(-14.88)
130918	33.72	30.30	1817.63	PID GOTO 1800.00	(-17.63)
131281	33.63	29.74	1792.13	PID GOTO 1800.00	(7.87)
131648	34.01	30.17	1805.71	PID GOTO 1800.00	(-5.71)
132016	33.57	29.68	1786.14	PID GOTO 1800.00	(13.86)
132383	33.98	30.14	1802.02	PID GOTO 1800.00	(-2.02)
132751	33.58	29.62	1783.06	PID GOTO 1800.00	(16.94)
133120	34.01	30.23	1805.49	PID GOTO 1800.00	(-5.49)
133486	33.52	29.72	1788.70	PID GOTO 1800.00	(11.30)
133854	33.98	30.21	1807.34	PID GOTO 1800.00	(-7.34)
134220	33.56	29.78	1792.22	PID GOTO 1800.00	(7.78)
134587	33.96	30.27	1810.39	PID GOTO 1800.00	(-10.39)
134952	33.55	29.79	1794.69	PID GOTO 1800.00	(5.31)
135319	33.95	30.27	1811.27	PID GOTO 1800.00	(-11.27)
135685	33.55	29.82	1797.27	PID GOTO 1800.00	(2.73)
136051	33.91	30.24	1812.36	PID GOTO 1800.00	(-12.36)
136417	33.55	29.72	1791.80	PID GOTO 1800.00	(8.20)
136783	33.98	30.28	1810.51	PID GOTO 1800.00	(-10.51)
137150	33.51	29.73	1790.73	PID GOTO 1800.00	(9.27)
137517	33.97	30.15	1801.91	PID GOTO 1800.00	(-1.91)
137884	33.63	29.59	1783.60	PID GOTO 1800.00	(16.40)
138252	34.01	30.09	1800.95	PID GOTO 1800.00	(-0.95)
138620	33.60	29.69	1785.29	PID GOTO 1800.00	(14.71)
138988	34.00	30.17	1805.27	PID GOTO 1800.00	(-5.27)
139356	33.57	29.89	1800.51	PID GOTO 1800.00	(-0.51)
139721	33.83	30.27	1813.35	PID GOTO 1800.00	(-13.35)
140087	33.60	29.84	1794.05	PID GOTO 1800.00	(5.95)
140453	33.99	30.25	1809.74	PID GOTO 1800.00	(-9.74)
140819	33.57	29.70	1786.78	PID GOTO 1800.00	(13.22)
141187	34.05	30.18	1804.19	PID GOTO 1800.00	(-4.19)
141554	33.59	29.64	1786.04	PID GOTO 1800.00	(13.96)
141922	34.02	30.14	1804.73	PID GOTO 1800.00	(-4.73)
142289	33.59	29.67	1785.72	PID GOTO 1800.00	(14.28)
142657	34.05	30.16	1803.21	PID GOTO 1800.00	(-3.21)
143024	33.63	29.63	1785.29	PID GOTO 1800.00	(14.71)
143392	34.06	30.11	1805.06	PID GOTO 1800.00	(-5.06)
143760	33.61	29.80	1792.87	PID GOTO 1800.00	(7.13)
144126	33.98	30.25	1809.52	PID GOTO 1800.00	(-9.52)
144493	33.63	29.75	1795.23	PID GOTO 1800.00	(4.77)
144859	33.99	30.27	1809.85	PID GOTO 1800.00	(-9.85)
29.98	1803.54	PID OFF
145488	33.64	145525	33.64	29.74	1789.02	PID GOTO 1500.00	(-289.02)
145892	33.64	29.52	1776.41	PID GOTO 1500.00	(-276.41)
146263	31.92	28.26	1708.36	PID GOTO 1500.00	(-208.36)
146646	32.30	28.38	1698.95	PID GOTO 1500.00	(-198.95)
147016	31.38	27.90	1679.74	PID GOTO 1500.00	(-179.74)
147390	31.22	27.28	1646.56	PID GOTO 1500.00	(-146.56)
147771	31.19	27.12	1627.60	PID GOTO 1500.00	(-127.60)
148158	30.88	26.95	1619.35	PID GOTO 1500.00	(-119.35)
148546	30.58	26.70	1606.34	PID GOTO 1500.00	(-106.34)
148937	30.48	26.61	1597.87	PID GOTO 1500.00	(-97.87)
149331	30.28	26.51	1591.34	PID GOTO 1500.00	(-91.34)
149728	30.11	26.15	1574.31	PID GOTO 1500.00	(-74.31)
150126	30.14	26.02	1561.69	PID GOTO 1500.00	(-61.69)
150529	30.02	25.93	1556.74	PID GOTO 1500.00	(-56.74)
150933	29.86	25.83	1552.07	PID GOTO 1500.00	(-52.07)
151339	29.77	25.90	1551.67	PID GOTO 1500.00	(-51.67)
151745	29.64	25.71	1544.64	PID GOTO 1500.00	(-44.64)
152153	29.65	25.69	1541.78	PID GOTO 1500.00	(-41.78)
152560	29.54	25.55	1535.08	PID GOTO 1500.00	(-35.08)
152971	29.53	25.53	1532.72	PID GOTO 1500.00	(-32.72)
153381	29.44	25.49	1528.66	PID GOTO 1500.00	(-28.66)
153793	29.42	25.50	1529.44	PID GOTO 1500.00	(-29.44)
154205	29.31	25.49	1529.60	PID GOTO 1500.00	(-29.60)
154616	29.26	25.43	1526.56	PID GOTO 1500.00	(-26.56)
155029	29.26	25.42	1525.86	PID GOTO 1500.00	(-25.86)
155442	29.19	25.19	1515.54	PID GOTO 1500.00	(-15.54)
155856	29.29	25.34	1518.91	PID GOTO 1500.00	(-18.91)
156272	29.11	25.18	1512.17	PID GOTO 1500.00	(-12.17)
156688	29.21	25.19	1509.81	PID GOTO 1500.00	(-9.81)
157105	29.15	25.25	1515.08	PID GOTO 1500.00	(-15.08)
157520	29.03	25.28	1516.38	PID GOTO 1500.00	(-16.38)
