
+---------------+       +------------------------------------------------+
| RYERSON       |       | RPM and Motor Control                          |
| APPLIED       |       | https://github.com/raalf/TestStand             |
| AERODYNAMICS  |       | Throttle %: Enter ## (0 - 100)                 |
| LABORATORY OF |       | Hold Current RPM: Enter h                      |
| FLIGHT        |       | Hold Specific RPM: Enter h #### (1000 - 9000)  |
+---------------+       +------------------------------------------------+

Warning: Do not connect power supply.

Please turn on the power supply.
Waiting to initialize...
 
Please enter the number of blades on the propeller 'b', Press ENTER:
b = 2

Ready to Stream.

Time(ms) Throttle(%) RPS   RPM   PID STATE (ERROR)
24477	0.00	0.00	0.00	PID OFF
24479	0.00	0.00	0.00	PID OFF
24480	0.00	0.00	0.00	PID OFF
24504	0.00	0.00	0.00	PID OFF
24536	0.00	0.00	0.00	PID OFF
24566	0.00	0.00	0.00	PID OFF
24598	0.00	0.00	0.00	PID OFF
24629	0.00	0.00	0.00	PID OFF
24659	0.00	0.00	0.00	PID OFF
24691	0.00	0.00	0.00	PID OFF
24722	0.00	0.00	0.00	PID OFF
24754	0.00	0.00	0.00	PID OFF
24784	0.00	0.00	0.00	PID OFF
24816	0.00	0.00	0.00	PID OFF
24847	0.00	0.00	0.00	PID OFF
24879	0.00	0.00	0.00	PID OFF
24909	0.00	0.00	0.00	PID OFF
24941	0.00	0.00	0.00	PID OFF
24972	0.00	0.00	0.00	PID OFF
25004	0.00	0.00	0.00	PID OFF
25034	0.00	0.00	0.00	PID OFF
25066	0.00	0.00	0.00	PID OFF
25097	0.00	0.00	0.00	PID OFF
25127	0.00	0.00	0.00	PID OFF
25159	0.00	0.00	0.00	PID OFF
25190	0.00	0.00	0.00	PID OFF
25222	0.00	0.00	0.00	PID OFF
25252	0.00	0.00	0.00	PID OFF
25284	0.00	0.00	0.00	PID OFF
25315	0.00	0.00	0.00	PID OFF
25347	0.00	0.00	0.00	PID OFF
25377	0.00	0.00	0.00	PID OFF
25409	0.00	0.00	0.00	PID OFF
25440	0.00	0.00	0.00	PID OFF
25472	0.00	0.00	0.00	PID OFF
25502	0.00	0.00	0.00	PID OFF
25534	0.00	0.00	0.00	PID OFF
25565	0.00	0.00	0.00	PID OFF
25596	0.00	0.00	0.00	PID OFF
25627	0.00	0.00	0.00	PID OFF
25658	0.00	0.00	0.00	PID OFF
25690	0.00	0.00	0.00	PID OFF
25720	0.00	0.00	0.00	PID OFF
25752	0.00	0.00	0.00	PID OFF
25783	0.00	0.00	0.00	PID OFF
25815	0.00	0.00	0.00	PID OFF
25845	0.00	0.00	0.00	PID OFF
25877	0.00	0.00	0.00	PID OFF
25908	0.00	0.00	0.00	PID OFF
25939	0.00	0.00	0.00	PID OFF
25970	0.00	0.00	0.00	PID OFF
26002	0.00	0.00	0.00	PID OFF
26033	0.00	0.00	0.00	PID OFF
26064	0.00	0.00	0.00	PID OFF
26095	0.00	0.00	0.00	PID OFF
26126	0.00	0.00	0.00	PID OFF
26158	0.00	0.00	0.00	PID OFF
26188	0.00	0.00	0.00	PID OFF
26220	0.00	0.00	0.00	PID OFF
26251	0.00	0.00	0.00	PID OFF
26283	0.00	0.00	0.00	PID OFF
26313	0.00	0.00	0.00	PID OFF
26345	0.00	0.00	0.00	PID OFF
26376	0.00	0.00	0.00	PID OFF
26407	0.00	0.00	0.00	PID OFF
26438	0.00	0.00	0.00	PID OFF
26470	0.00	0.00	0.00	PID OFF
26501	0.00	0.00	0.00	PID OFF
26532	0.00	0.00	0.00	PID OFF
26563	0.00	0.00	0.00	PID OFF
