36152	28.94	24.98	1498.43	PID GOTO 1500.00	(1.57)
36573	28.95	24.97	1498.28	PID GOTO 1500.00	(1.72)
36993	28.96	24.96	1498.35	PID GOTO 1500.00	(1.65)
37413	28.96	24.98	1498.73	PID GOTO 1500.00	(1.27)
37833	28.96	24.99	1498.05	PID GOTO 1500.00	(1.95)
38254	28.96	25.02	1501.13	PID GOTO 1500.00	(-1.13)
38673	28.95	25.03	1501.73	PID GOTO 1500.00	(-1.73)
39093	28.94	25.09	1502.71	PID GOTO 1500.00	(-2.71)
39513	28.94	25.22	1510.95	PID GOTO 1500.00	(-10.95)
39929	28.88	24.73	1489.95	PID GOTO 1500.00	(10.05)
40350	29.01	25.03	1499.70	PID GOTO 1500.00	(0.30)
40772	28.94	25.11	1505.65	PID GOTO 1500.00	(-5.65)
41191	28.91	25.05	1503.31	PID GOTO 1500.00	(-3.31)
41609	28.92	24.94	1496.63	PID GOTO 1500.00	(3.37)
42030	28.96	24.99	1498.28	PID GOTO 1500.00	(1.72)
42450	28.95	24.99	1498.58	PID GOTO 1500.00	(1.42)
42870	28.95	25.01	1500.68	PID GOTO 1500.00	(-0.68)
43290	28.94	25.05	1502.93	PID GOTO 1500.00	(-2.93)
43709	28.92	25.03	1504.36	PID GOTO 1500.00	(-4.36)
44128	28.91	25.03	1501.88	PID GOTO 1500.00	(-1.88)
44548	28.92	24.97	1499.48	PID GOTO 1500.00	(0.52)
44966	28.93	24.96	1498.65	PID GOTO 1500.00	(1.35)
45387	28.94	24.98	1500.30	PID GOTO 1500.00	(-0.30)
45807	28.93	25.05	1502.56	PID GOTO 1500.00	(-2.56)
46226	28.91	25.11	1503.31	PID GOTO 1500.00	(-3.31)
46645	28.91	25.13	1508.22	PID GOTO 1500.00	(-8.22)
47064	28.87	24.76	1487.80	PID GOTO 1500.00	(12.20)
47485	29.00	25.07	1501.35	PID GOTO 1500.00	(-1.35)
47906	28.91	25.22	1514.69	PID GOTO 1500.00	(-14.69)
48322	28.83	24.65	1483.54	PID GOTO 1500.00	(16.46)
24.90	1491.58	PID OFF
49068	29.03	49103	29.03	25.02	1498.95	PID GOTO 1800.00	(301.05)
49509	29.03	25.08	1503.99	PID GOTO 1800.00	(296.01)
49928	31.10	26.54	1577.23	PID GOTO 1800.00	(222.77)
50332	31.07	26.95	1612.47	PID GOTO 1800.00	(187.53)
50723	31.25	27.23	1627.17	PID GOTO 1800.00	(172.83)
51111	31.47	27.65	1654.08	PID GOTO 1800.00	(145.92)
51493	31.57	27.75	1664.45	PID GOTO 1800.00	(135.55)
51872	31.75	27.88	1670.84	PID GOTO 1800.00	(129.16)
52249	31.92	28.14	1686.44	PID GOTO 1800.00	(113.56)
52624	32.02	28.11	1686.34	PID GOTO 1800.00	(113.66)
52997	32.21	28.15	1689.86	PID GOTO 1800.00	(110.14)
53369	32.35	28.33	1698.95	PID GOTO 1800.00	(101.05)
53741	32.46	28.34	1701.55	PID GOTO 1800.00	(98.45)
54112	32.61	28.45	1704.84	PID GOTO 1800.00	(95.16)
54480	32.74	28.81	1725.72	PID GOTO 1800.00	(74.28)
54864	32.75	28.76	1726.52	PID GOTO 1800.00	(73.48)
55246	32.87	29.01	1736.41	PID GOTO 1800.00	(63.59)
55626	32.92	29.23	1749.88	PID GOTO 1800.00	(50.12)
56004	32.94	29.28	1756.03	PID GOTO 1800.00	(43.97)
56380	32.99	29.22	1755.93	PID GOTO 1800.00	(44.07)
56756	33.06	29.07	1747.44	PID GOTO 1800.00	(52.56)
57133	33.18	29.09	1746.22	PID GOTO 1800.00	(53.78)
57510	33.26	29.26	1752.85	PID GOTO 1800.00	(47.15)
57887	33.30	29.25	1756.54	PID GOTO 1800.00	(43.46)
58263	33.35	29.47	1765.95	PID GOTO 1800.00	(34.05)
58637	33.36	29.43	1768.14	PID GOTO 1800.00	(31.86)
59011	33.40	29.54	1770.12	PID GOTO 1800.00	(29.88)
59383	33.44	29.58	1773.57	PID GOTO 1800.00	(26.43)
59755	33.47	29.48	1770.75	PID GOTO 1800.00	(29.25)
60128	33.53	29.49	1769.08	PID GOTO 1800.00	(30.92)
60500	33.58	29.52	1771.37	PID GOTO 1800.00	(28.63)
60873	33.61	29.64	1771.38	PID GOTO 1800.00	(28.62)
61246	33.65	29.51	1771.48	PID GOTO 1800.00	(28.52)
61618	33.70	29.74	1784.65	PID GOTO 1800.00	(15.35)
61988	33.65	29.53	1773.26	PID GOTO 1800.00	(26.74)
62360	33.76	29.80	1782.32	PID GOTO 1800.00	(17.68)
62731	33.73	29.93	1794.04	PID GOTO 1800.00	(5.96)
63099	33.69	29.77	1786.25	PID GOTO 1800.00	(13.75)
63468	33.76	29.83	1789.12	PID GOTO 1800.00	(10.88)
63837	33.76	30.04	1801.59	PID GOTO 1800.00	(-1.59)
64204	33.70	29.88	1792.76	PID GOTO 1800.00	(7.24)
64572	33.76	29.96	1797.91	PID GOTO 1800.00	(2.09)
64939	33.73	29.88	1791.69	PID GOTO 1800.00	(8.31)
65307	33.78	29.86	1790.94	PID GOTO 1800.00	(9.06)
65675	33.79	29.90	1793.61	PID GOTO 1800.00	(6.39)
66043	33.79	29.88	1792.54	PID GOTO 1800.00	(7.46)
66411	33.81	30.29	1815.21	PID GOTO 1800.00	(-15.21)
66776	33.67	29.73	1791.26	PID GOTO 1800.00	(8.74)
67143	33.82	30.26	1809.30	PID GOTO 1800.00	(-9.30)
67509	33.70	30.16	1813.02	PID GOTO 1800.00	(-13.02)
67872	33.68	29.72	1786.99	PID GOTO 1800.00	(13.01)
68241	33.83	30.17	1806.58	PID GOTO 1800.00	(-6.58)
68608	33.70	30.08	1806.79	PID GOTO 1800.00	(-6.79)
68972	33.70	30.22	1805.50	PID GOTO 1800.00	(-5.50)
69338	33.70	30.14	1810.83	PID GOTO 1800.00	(-10.83)
69702	33.66	29.72	1787.20	PID GOTO 1800.00	(12.80)
